loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.0142180094786729,0.0,0.0,0.0,0.0135004821600771,0.006447570350403,0.1615384615384615,0.0388009859266915,0.0771247616453282,0.0002499244749929,0.0070052539404553,0.0002498966146781,0.0,0.0,0.0,0.0,0.0704225352112676,0.0254777070063694,0.0119047619047619,0.0159705159705159,0.0,False
0.0189573459715639,0.0210526315789473,0.0,0.0,0.0192864030858244,0.0099840694032099,0.0538461538461538,0.1124274469269301,0.0411672568782348,0.001122705353461,0.010507880910683,0.0011226960618633,0.0,0.0,0.0060975609756097,0.0,0.1408450704225352,0.0222929936305732,0.0174603174603174,0.0221130221130221,0.0248447204968944,False
0.0236966824644549,0.0210526315789473,0.0,0.0,0.0231436837029893,0.0125681196523299,0.0538461538461538,0.1166414884312634,0.0499523290656496,0.0014656747612817,0.0122591943957968,0.0014656979704383,0.0,0.0,0.0060975609756097,0.0,0.1549295774647887,0.0286624203821656,0.0206349206349206,0.027027027027027,0.0248447204968944,False
0.0071090047393364,0.0,0.0,0.0,0.0057859209257473,0.0022774680161735,0.2538461538461538,0.0238530651188677,0.0442658676110051,5.432535126923035e-05,0.0017513134851138,5.4325351016987286e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0127388535031847,0.0047619047619047,0.0073710073710073,0.0,False
0.0047393364928909,0.0,0.0,0.0,0.0028929604628736,0.0011474935004566,0.3076923076923077,0.0198775542657231,0.0267638245709615,2.2812004340660573e-05,0.0017513134851138,2.2816647427134663e-05,0.0,0.0,0.0,0.0,0.056338028169014,0.0063694267515923,0.0031746031746031,0.0024570024570024,0.0,False
0.0355450236966824,0.031578947368421,0.0,0.0,0.0366441658630665,0.0216166752704347,0.0384615384615384,0.1559990458773952,0.0642536093707436,0.0033713987974215,0.021015761821366,0.0033714312841142,0.1375,0.0884955752212389,0.0426829268292682,0.0,0.1971830985915492,0.0414012738853503,0.0333333333333333,0.0417690417690417,0.0372670807453416,False
0.4170616113744076,0.4210526315789474,0.1724137931034483,0.3548387096774194,0.369334619093539,0.3258992494866938,0.0153846153846153,0.4358750099387771,0.3466698447289567,0.1420485448274435,0.3257443082311734,0.1420485070223456,0.7875000000000001,0.0914454277286135,0.8170731707317074,0.0,0.619718309859155,0.3503184713375796,0.3952380952380952,0.3292383292383292,0.3664596273291925,False
0.0308056872037914,0.0421052631578947,0.0,0.032258064516129,0.0192864030858244,0.0108308203323001,0.0538461538461538,0.1192653255943388,0.0420866248978479,0.001291731486987,0.010507880910683,0.0012917732697208,0.05,0.0147492625368731,0.0548780487804878,0.0,0.1971830985915492,0.0254777070063694,0.019047619047619,0.0196560196560196,0.0434782608695652,False
0.0450236966824644,0.0210526315789473,0.0,0.032258064516129,0.0337512054001928,0.0205410096074112,0.0769230769230769,0.0818160133577164,0.1163511304821574,0.0016812674715495,0.021015761821366,0.0016812442477811,0.0,0.0,0.0304878048780487,0.0,0.1830985915492957,0.054140127388535,0.0357142857142857,0.0307125307125307,0.0248447204968944,False
0.0616113744075829,0.0421052631578947,0.0689655172413793,0.032258064516129,0.0515911282545805,0.0315341725316334,0.0384615384615384,0.1738093344994832,0.0841391991283029,0.0054802950041157,0.031523642732049,0.0054802578331305,0.05,0.0147492625368731,0.0426829268292682,0.0,0.2394366197183098,0.0445859872611465,0.0579365079365079,0.0417690417690417,0.0496894409937888,False
0.0545023696682464,0.0421052631578947,0.0,0.032258064516129,0.09450337512054,0.0628061442583279,0.023076923076923,0.3158145821738093,0.092209207300463,0.0198340325230462,0.063047285464098,0.0198340185013758,0.025,0.0589970501474926,0.0853658536585365,0.0,0.2816901408450704,0.0732484076433121,0.0865079365079365,0.1068796068796068,0.0496894409937888,False
0.0165876777251184,0.0,0.0,0.0,0.0231436837029893,0.0105884743767329,0.1076923076923077,0.0556571519440248,0.0881912285480795,0.0005893371974228,0.010507880910683,0.0005893046923396,0.0,0.0088495575221238,0.0182926829268292,0.0,0.0845070422535211,0.019108280254777,0.0285714285714285,0.0147420147420147,0.0,False
0.0402843601895734,0.031578947368421,0.0,0.0483870967741935,0.0380906460945033,0.025028789531589,0.0999999999999999,0.0627335612626222,0.1848951239444293,0.0015707502056597,0.0245183887915937,0.0015707548415588,0.025,0.0058997050147492,0.073170731707317,0.0,0.1690140845070422,0.089171974522293,0.0357142857142857,0.0417690417690417,0.0372670807453416,False
0.0118483412322274,0.0,0.0,0.0,0.0048216007714561,0.001803287495883,0.2923076923076922,0.0212292279557923,0.0394306728411876,3.823668954718905e-05,0.0017513134851138,3.8194900638097217e-05,0.0125,0.0058997050147492,0.0,0.0,0.0422535211267605,0.0095541401273885,0.0047619047619047,0.0049140049140049,0.0,False
0.0165876777251184,0.0105263157894736,0.0,0.0,0.0053037608486017,0.0023276891057609,0.2076923076923076,0.0298163313985847,0.036195859438845,6.941108342937817e-05,0.0017513134851138,6.936929437553762e-05,0.0125,0.0176991150442477,0.0182926829268292,0.0,0.0704225352112676,0.0127388535031847,0.0047619047619047,0.0061425061425061,0.0124223602484472,False
0.0710900473933649,0.0421052631578947,0.1379310344827586,0.064516129032258,0.0670202507232401,0.0472656368618125,0.0538461538461538,0.1179931621213326,0.1857463906292563,0.0055762883641277,0.0472854640980735,0.0055762883382359,0.125,0.0265486725663716,0.1402439024390244,0.0,0.2394366197183098,0.1178343949044586,0.0619047619047619,0.0749385749385749,0.0496894409937888,False
0.0473933649289099,0.031578947368421,0.0,0.032258064516129,0.0289296046287367,0.0181228057471613,0.0769230769230769,0.0815774827065277,0.1029692181966766,0.0014788660709361,0.0175131348511383,0.0014789032096086,0.0,0.0088495575221238,0.0182926829268292,0.0,0.1971830985915492,0.0605095541401273,0.0269841269841269,0.0319410319410319,0.0372670807453416,False
0.0473933649289099,0.031578947368421,0.0,0.032258064516129,0.0289296046287367,0.0181228057471613,0.0769230769230769,0.0815774827065277,0.1029692181966766,0.0014788660709361,0.0175131348511383,0.0014789032096086,0.0,0.0088495575221238,0.0182926829268292,0.0,0.1971830985915492,0.0605095541401273,0.0269841269841269,0.0319410319410319,0.0372670807453416,False
0.0308056872037914,0.0105263157894736,0.0,0.0,0.0115718418514946,0.0057035974651197,0.0692307692307692,0.0874612387691818,0.0302369926450558,0.0004988599500012,0.0052539404553415,0.0004988738772621,0.0,0.0,0.0182926829268292,0.0,0.1267605633802817,0.0159235668789808,0.0103174603174603,0.0135135135135135,0.0124223602484472,False
0.0118483412322274,0.0,0.0,0.0,0.0072324011571841,0.003349629882249,0.223076923076923,0.0278285759720124,0.0558090438572596,9.321673094709988e-05,0.0035026269702276,9.318887135990895e-05,0.0,0.0117994100294985,0.0,0.0,0.0845070422535211,0.0159235668789808,0.0079365079365079,0.0061425061425061,0.0,False
0.1090047393364929,0.0210526315789473,0.0,0.0,0.0718418514946962,0.0547287243609658,0.0461538461538461,0.1244334897034269,0.2038613456823753,0.0068121529599634,0.0542907180385289,0.0068121482851408,0.0,0.1150442477876106,0.0853658536585365,0.0,0.2816901408450704,0.1751592356687898,0.0531746031746031,0.1007371007371007,0.0248447204968944,False
0.0734597156398104,0.0210526315789473,0.0,0.0,0.2589199614271938,0.1824520505387672,0.0153846153846153,0.4229943547745886,0.1999795695995641,0.0771771895576292,0.1821366024518388,0.0771771845560883,0.0375,0.0383480825958702,0.1341463414634146,0.0,0.2112676056338028,0.1273885350318471,0.2150793650793651,0.3267813267813267,0.0248447204968944,False
0.0308056872037914,0.0105263157894736,0.0,0.0,0.0265188042430086,0.0151866239047714,0.1076923076923077,0.056213723463465,0.1252383546717515,0.000853869155757,0.0157618213660245,0.0008538273630608,0.0,0.0,0.0,0.0,0.1408450704225352,0.0445859872611465,0.0293650793650793,0.0221130221130221,0.0124223602484472,False
0.0213270142180094,0.0,0.0,0.0,0.0149469623915139,0.0073007449072311,0.123076923076923,0.0487397630595531,0.0694974121492781,0.0003555524592684,0.0070052539404553,0.0003555385280404,0.0,0.0058997050147492,0.0304878048780487,0.0,0.0845070422535211,0.0254777070063694,0.0134920634920634,0.0171990171990172,0.0,False
0.0355450236966824,0.0210526315789473,0.0,0.032258064516129,0.034715525554484,0.0209176677793168,0.0846153846153846,0.0715591953566033,0.135521656224462,0.0014968863007032,0.021015761821366,0.0014968723641757,0.125,0.0176991150442477,0.0548780487804878,0.0,0.1549295774647887,0.0573248407643312,0.0357142857142857,0.0331695331695331,0.0248447204968944,False
0.0710900473933649,0.0421052631578947,0.1034482758620689,0.0483870967741935,0.0525554484088717,0.0352773956043699,0.0461538461538461,0.1371551244334897,0.1192454372105693,0.0048385733098537,0.0350262697022767,0.0048385500714252,0.0375,0.0442477876106194,0.1158536585365853,0.0,0.3098591549295775,0.0700636942675159,0.0603174603174603,0.0405405405405405,0.0496894409937888,False
0.0213270142180094,0.0,0.0,0.0,0.0043394406943105,0.0016391930054869,0.3846153846153846,0.0159020434125785,0.0478071370198855,2.6071525416814398e-05,0.0017513134851138,2.60761684881539e-05,0.0,0.0029498525073746,0.0304878048780487,0.0,0.0422535211267605,0.0095541401273885,0.0047619047619047,0.0036855036855036,0.0,False
0.0165876777251184,0.0,0.0,0.0,0.0038572806171648,0.0015767086265816,0.3076923076923077,0.0198775542657231,0.0367747207845273,3.134154880917136e-05,0.0017513134851138,3.1341548663646515e-05,0.0,0.0029498525073746,0.0121951219512195,0.0,0.056338028169014,0.0095541401273885,0.0039682539682539,0.0036855036855036,0.0,False
0.0189573459715639,0.0,0.0,0.0,0.0207328833172613,0.0107146110668594,0.1076923076923077,0.0556571519440248,0.089246799237265,0.0005963437747788,0.010507880910683,0.0005963251992403,0.0125,0.0147492625368731,0.0304878048780487,0.0,0.1126760563380281,0.0286624203821656,0.023015873015873,0.0171990171990172,0.0,False
0.0142180094786729,0.0,0.0,0.0,0.0033751205400192,0.0013115879908527,0.3076923076923077,0.0198775542657231,0.0305774993189866,2.6071525416814398e-05,0.0017513134851138,2.60761684881539e-05,0.0,0.0029498525073746,0.0121951219512195,0.0,0.056338028169014,0.0063694267515923,0.0039682539682539,0.0024570024570024,0.0,False
0.0142180094786729,0.0,0.0,0.0,0.0115718418514946,0.0057035974651197,0.1307692307692307,0.0477061302377355,0.0554344865159357,0.000272105005165,0.0052539404553415,0.0002721282198635,0.0,0.0058997050147492,0.0304878048780487,0.0,0.1126760563380281,0.019108280254777,0.0126984126984126,0.0098280098280098,0.0,False
0.0308056872037914,0.0,0.0,0.0,0.040983606557377,0.021333451683808,0.0615384615384615,0.1037608332670748,0.0953078180332334,0.0022136187684486,0.021015761821366,0.0022136326877475,0.0,0.0176991150442477,0.0304878048780487,0.0,0.1126760563380281,0.0318471337579617,0.0444444444444444,0.0356265356265356,0.0,False
0.0189573459715639,0.0,0.0,0.0,0.0062680810028929,0.0027160266008264,0.1615384615384615,0.0371312713683708,0.0339485153909016,0.0001007712050082,0.0035026269702276,0.0001007944205022,0.0,0.0,0.024390243902439,0.0,0.0845070422535211,0.0095541401273885,0.0071428571428571,0.0049140049140049,0.0,False
0.0236966824644549,0.0,0.0,0.0,0.0106075216972034,0.004814800972654,0.1076923076923077,0.0556571519440248,0.0401116861890493,0.0002679957798767,0.0052539404553415,0.0002680329241715,0.0,0.0,0.0304878048780487,0.0,0.0985915492957746,0.0127388535031847,0.0119047619047619,0.0085995085995086,0.0,False
0.0781990521327014,0.0526315789473684,0.0,0.032258064516129,0.064609450337512,0.0435451884692378,0.0615384615384615,0.1001828734992446,0.2014437482974666,0.0043637418806061,0.0437828371278458,0.0043637465035368,0.0,0.023598820058997,0.0365853658536585,0.0,0.2253521126760563,0.0923566878980891,0.0722222222222222,0.0528255528255528,0.062111801242236,False
0.0142180094786729,0.0,0.0,0.0,0.0048216007714561,0.0020362899929223,0.223076923076923,0.0278285759720124,0.0339144647235085,5.666552024698181e-05,0.0017513134851138,5.6665519983872895e-05,0.0,0.0029498525073746,0.024390243902439,0.0,0.0845070422535211,0.0063694267515923,0.0063492063492063,0.0024570024570024,0.0,False
0.0165876777251184,0.0,0.0,0.0,0.0038572806171648,0.0015767086265816,0.3076923076923077,0.0198775542657231,0.0367747207845273,3.134154880917136e-05,0.0017513134851138,3.1341548663646515e-05,0.0,0.0029498525073746,0.0121951219512195,0.0,0.056338028169014,0.0095541401273885,0.0039682539682539,0.0036855036855036,0.0,False
0.0118483412322274,0.0,0.0,0.0,0.0043394406943105,0.0017518984739796,0.2538461538461538,0.0238530651188677,0.0340506673930809,4.178873174556181e-05,0.0017513134851138,4.1788731551528685e-05,0.0,0.0,0.0121951219512195,0.0,0.0704225352112676,0.0063694267515923,0.0055555555555555,0.0024570024570024,0.0,False
0.0142180094786729,0.0,0.0,0.0,0.0043394406943105,0.0019399355768534,0.223076923076923,0.0278285759720124,0.0323140833560337,5.398639822284968e-05,0.0017513134851138,5.399104116457506e-05,0.0,0.0,0.0121951219512195,0.0,0.0845070422535211,0.0095541401273885,0.0047619047619047,0.0036855036855036,0.0,False
0.0331753554502369,0.0105263157894736,0.0,0.0,0.0284474445515911,0.0166599705213883,0.0999999999999999,0.0604277649677983,0.1278262053936257,0.0010067509092519,0.0175131348511383,0.0010067741205394,0.0,0.0,0.0426829268292682,0.0,0.1549295774647887,0.0477707006369426,0.0317460317460317,0.0233415233415233,0.0124223602484472,False
0.0426540284360189,0.0,0.0,0.0,0.0303760848601735,0.0171359029401528,0.0769230769230769,0.0773634412021944,0.102696812857532,0.0013258032329369,0.0175131348511383,0.0013257892972037,0.0,0.0029498525073746,0.0792682926829268,0.0,0.1408450704225352,0.0414012738853503,0.0317460317460317,0.0282555282555282,0.0,False
0.3056872037914692,0.2947368421052632,0.2068965517241379,0.4193548387096774,0.3510125361620058,0.2979979304239361,0.0153846153846153,0.4443030929474438,0.3109506946336148,0.1324103081601836,0.297723292469352,0.1324102703998379,0.5625,0.0383480825958702,0.3231707317073171,0.0,0.4647887323943662,0.2993630573248407,0.3325396825396825,0.3796068796068796,0.3478260869565217,False
0.0781990521327014,0.0526315789473684,0.0,0.0806451612903225,0.0699132111861137,0.0450629165138621,0.0615384615384615,0.0954122604754711,0.2189798420049033,0.0042996054637615,0.0455341506129597,0.0042996425893367,0.05,0.0,0.0609756097560975,0.0,0.1549295774647887,0.0859872611464968,0.0722222222222222,0.0663390663390663,0.062111801242236,False
0.0379146919431279,0.0105263157894736,0.0,0.0,0.0250723240115718,0.0147165311475869,0.0538461538461538,0.1143356921364395,0.0596908199400708,0.0016820568142602,0.0140105078809106,0.0016820800224121,0.0,0.0,0.0426829268292682,0.0,0.1971830985915492,0.0382165605095541,0.023015873015873,0.0282555282555282,0.0124223602484472,False
0.0379146919431279,0.0105263157894736,0.0,0.0,0.0250723240115718,0.0147165311475869,0.0538461538461538,0.1143356921364395,0.0596908199400708,0.0016820568142602,0.0140105078809106,0.0016820800224121,0.0,0.0,0.0365853658536585,0.0,0.1971830985915492,0.0382165605095541,0.023015873015873,0.0282555282555282,0.0124223602484472,False
0.0213270142180094,0.0,0.0,0.0,0.0101253616200578,0.0040725799858446,0.1384615384615384,0.0447642522064085,0.0422228275674203,0.0001821431521016,0.0035026269702276,0.0001821152921015,0.0,0.0,0.0,0.0,0.056338028169014,0.0127388535031847,0.0095238095238095,0.011056511056511,0.0,False
0.0118483412322274,0.0,0.0,0.0,0.0048216007714561,0.0021338123413071,0.2538461538461538,0.0238530651188677,0.0414737128847725,5.089867526609428e-05,0.0017513134851138,5.089867502976193e-05,0.0,0.0,0.0,0.0,0.0704225352112676,0.0127388535031847,0.0047619047619047,0.0049140049140049,0.0,False
0.0165876777251184,0.0,0.0,0.0,0.0048216007714561,0.001803287495883,0.2923076923076922,0.0212292279557923,0.0394306728411876,3.823668954718905e-05,0.0017513134851138,3.8194900638097217e-05,0.0,0.0,0.0182926829268292,0.0,0.0422535211267605,0.0095541401273885,0.0047619047619047,0.0049140049140049,0.0,False
0.0639810426540284,0.0210526315789473,0.0,0.032258064516129,0.0491803278688524,0.0322250044965394,0.0692307692307692,0.0929474437465214,0.160787251430128,0.0029946223056187,0.031523642732049,0.0029945805029825,0.0,0.0324483775811209,0.0060975609756097,0.0,0.2253521126760563,0.0764331210191082,0.0547619047619047,0.0405405405405405,0.0248447204968944,False
0.0426540284360189,0.0105263157894736,0.0,0.0161290322580645,0.0294117647058823,0.0182635415912377,0.0846153846153846,0.0748191142561819,0.1131503677472078,0.0013667469036627,0.0175131348511383,0.0013667422541242,0.0,0.0088495575221238,0.0060975609756097,0.0,0.2112676056338028,0.054140127388535,0.0325396825396825,0.0245700245700245,0.0124223602484472,False
0.0426540284360189,0.0105263157894736,0.0,0.0161290322580645,0.0270009643201542,0.0164906203355703,0.0846153846153846,0.0708436034030373,0.1079746663034595,0.0011677768222448,0.0157618213660245,0.0011677443144759,0.0,0.0088495575221238,0.0121951219512195,0.0,0.1971830985915492,0.0509554140127388,0.0293650793650793,0.0233415233415233,0.0124223602484472,False
0.0473933649289099,0.0210526315789473,0.0,0.032258064516129,0.0294117647058823,0.0174056953051456,0.0923076923076923,0.0686173173252763,0.1176791065104876,0.0011936394040029,0.0175131348511383,0.0011936533280378,0.0,0.0058997050147492,0.0121951219512195,0.0,0.1549295774647887,0.0509554140127388,0.0301587301587301,0.0282555282555282,0.0248447204968944,False
0.0260663507109004,0.0,0.0,0.0,0.0135004821600771,0.006447570350403,0.2307692307692307,0.0264769022819432,0.1127758104058839,0.0001708880536848,0.0070052539404553,0.0001709159120457,0.0,0.0,0.0,0.0,0.056338028169014,0.0286624203821656,0.0126984126984126,0.0147420147420147,0.0,False
0.0402843601895734,0.0105263157894736,0.0,0.0161290322580645,0.0342333654773384,0.0217369722989813,0.0692307692307692,0.092470382444144,0.1089621356578589,0.0020103537340458,0.021015761821366,0.0020103722974809,0.0,0.0265486725663716,0.0121951219512195,0.0,0.2253521126760563,0.0605095541401273,0.0357142857142857,0.0319410319410319,0.0124223602484472,False
0.0450236966824644,0.0210526315789473,0.0,0.032258064516129,0.0424300867888138,0.0264408197016166,0.0692307692307692,0.0919138109247038,0.1334105148460909,0.002429397206413,0.0262697022767075,0.0024294296974796,0.0,0.0088495575221238,0.0304878048780487,0.0,0.2112676056338028,0.0573248407643312,0.0492063492063492,0.0319410319410319,0.0248447204968944,False
0.0829383886255924,0.031578947368421,0.0,0.0483870967741935,0.0747348119575699,0.0497346457778078,0.0461538461538461,0.1401765126818796,0.1644987741759738,0.0069715909011499,0.0490367775831874,0.0069716140847415,0.025,0.0383480825958702,0.0182926829268292,0.0,0.2253521126760563,0.0859872611464968,0.0785714285714285,0.0687960687960688,0.031055900621118,False
0.1090047393364929,0.0947368421052631,0.2758620689655172,0.0967741935483871,0.1528447444551591,0.1156696807106634,0.0384615384615384,0.1499562693806154,0.3576001089621356,0.0173466975616641,0.1155866900175131,0.0173466696219657,0.075,0.0206489675516224,0.048780487804878,0.0,0.2816901408450704,0.1719745222929936,0.1746031746031746,0.1191646191646191,0.1118012422360248,False
0.0118483412322274,0.0,0.0,0.0,0.002410800385728,0.0009057315110474,0.3846153846153846,0.0159020434125785,0.0263892672296377,1.4403182874970303e-05,0.0017513134851138,1.4375323653725869e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0063694267515923,0.0023809523809523,0.0024570024570024,0.0,False
0.0118483412322274,0.0,0.0,0.0,0.002410800385728,0.0009057315110474,0.3846153846153846,0.0159020434125785,0.0263892672296377,1.4403182874970303e-05,0.0017513134851138,1.4375323653725869e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0063694267515923,0.0023809523809523,0.0024570024570024,0.0,False
0.0118483412322274,0.0,0.0,0.0,0.002410800385728,0.0009057315110474,0.3846153846153846,0.0159020434125785,0.0263892672296377,1.4403182874970303e-05,0.0017513134851138,1.4375323653725869e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0063694267515923,0.0023809523809523,0.0024570024570024,0.0,False
0.0260663507109004,0.0,0.0,0.0,0.0096432015429122,0.0043960972373729,0.3846153846153846,0.0159020434125785,0.1281667120675565,6.99125482103249e-05,0.0052539404553415,6.987075915415595e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0254777070063694,0.0095238095238095,0.0098280098280098,0.0,False
0.0260663507109004,0.0,0.0,0.0,0.0115718418514946,0.0054022709275952,0.2923076923076922,0.0212292279557923,0.1181217651865976,0.000114547556907,0.0052539404553415,0.0001145847019142,0.0,0.0,0.0,0.0,0.0422535211267605,0.0286624203821656,0.0095238095238095,0.0147420147420147,0.0,False
0.0189573459715639,0.0,0.0,0.0,0.0115718418514946,0.0054022709275952,0.2923076923076922,0.0212292279557923,0.1181217651865976,0.000114547556907,0.0052539404553415,0.0001145847019142,0.0,0.0,0.0,0.0,0.0422535211267605,0.0286624203821656,0.0095238095238095,0.0147420147420147,0.0,False
0.0687203791469194,0.0105263157894736,0.0,0.0161290322580645,0.0723240115718418,0.0497667639164975,0.0538461538461538,0.1167209986483263,0.1976641242168346,0.0058096412853874,0.0490367775831874,0.0058096366152197,0.0,0.0176991150442477,0.0304878048780487,0.0,0.2253521126760563,0.1050955414012738,0.0738095238095238,0.07002457002457,0.0124223602484472,False
0.0118483412322274,0.0,0.0,0.0,0.0028929604628736,0.0011474935004566,0.3076923076923077,0.0198775542657231,0.0267638245709615,2.2812004340660573e-05,0.0017513134851138,2.2816647427134663e-05,0.0,0.0,0.0,0.0,0.056338028169014,0.0063694267515923,0.0031746031746031,0.0024570024570024,0.0,False
0.0450236966824644,0.0421052631578947,0.0,0.0,0.0298939247830279,0.0168678624736339,0.0384615384615384,0.1669714558320744,0.0468196676654862,0.0028165187309191,0.0175131348511383,0.0028164769291099,0.0,0.0,0.024390243902439,0.0,0.2112676056338028,0.0254777070063694,0.0325396825396825,0.0257985257985257,0.0496894409937888,False
0.0118483412322274,0.0,0.0,0.0,0.0033751205400192,0.0013115879908527,0.3846153846153846,0.0159020434125785,0.0382388994824298,2.085722033345152e-05,0.0017513134851138,2.0894365775764342e-05,0.0,0.0,0.0,0.0,0.0422535211267605,0.0095541401273885,0.0031746031746031,0.0036855036855036,0.0,False
0.0331753554502369,0.0,0.0,0.0,0.0216972034715525,0.010495039791454,0.1461538461538461,0.0417428639580186,0.1165554344865159,0.0004380898476583,0.010507880910683,0.0004381130615862,0.0,0.0,0.0304878048780487,0.0,0.056338028169014,0.0318471337579617,0.019047619047619,0.0257985257985257,0.0,False
0.0284360189573459,0.0,0.0,0.0,0.0327868852459016,0.0174144547975155,0.0461538461538461,0.1232408364474835,0.0655134840642876,0.0021462228305278,0.0175131348511383,0.0021461856750234,0.0,0.0176991150442477,0.0304878048780487,0.0,0.1267605633802817,0.0318471337579617,0.0293650793650793,0.038083538083538,0.0,False
